target_id,msa_depth,msa_avg_len,msa_first_len,gap_fraction,status
8P0B_V,15,32.0,32,0.21875,OK
8ANY_AA,11638,954.0,954,0.22013245123777633,OK
8OI5_AU,4224,158.0,158,0.06348293057153817,OK
8K15_C,3269,470.0,470,0.3184030512291481,OK
8P6P_3,483,24.0,24,0.0027605244996549345,OK
8JDM_B,18439,76.0,76,0.026468497834966503,OK
8P7B_T,1,68.0,68,0.0,OK
8P6P_7,337,30.0,30,0.00830860534124629,OK
8OMR_C,7736,75.0,75,0.06788004136504654,OK
8KAB_B,8280,118.0,118,0.08504257758126586,OK
8KDA_O,14398,73.0,73,0.013995475018410091,OK
8P2H_B,7562,115.0,115,0.041671745454963605,OK
8EWB_B5,5409,1758.0,1758,0.07700739360998429,OK
8PM0_V,17,31.0,31,0.09487666034155598,OK
8OKD_X,18617,75.0,75,0.048070759699915845,OK
8P2K_AT,14444,76.0,76,0.028068474981416434,OK
8P7X_8,11206,76.0,76,0.007497158477131611,OK
8P7Y_4,9008,108.0,108,0.043529208604697056,OK
8IPX_3,30850,120.0,120,0.05973527822798487,OK
8PO8_D,1,11.0,11,0.0,OK
8IPB_TB,30655,120.0,120,0.05679932583047899,OK
8POH_V,159,51.0,51,0.16808484400049328,OK
8PSZ_V,10,40.0,40,0.0675,OK
8PSU_V,10,40.0,40,0.0675,OK
8PSO_S,10,40.0,40,0.0675,OK
8PT7_V,12,40.0,40,0.14791666666666667,OK
8PEG_X,10120,78.0,78,0.0305031924597142,OK
8ONY_5,14235,156.0,156,0.14434267289904804,OK
8P7X_7,20334,75.0,75,0.04651191764204452,OK
8PHJ_7,15021,77.0,77,0.024679734086564525,OK
8FC3_2a,7180,1492.0,1492,0.055015421150499975,OK
8P60_R60,2648,1354.0,1354,0.19215974152895973,OK
8PV8_C2,4195,156.0,156,0.05906145900186425,OK
8JIV_Ab,31582,119.0,119,0.04102805076181571,OK
8PVA_b,7437,120.0,120,0.056696248487293266,OK
8PJ6_w,14906,75.0,75,0.04527572789480746,OK
8GHU_a,6947,1531.0,1531,0.06418448461651938,OK
8FTO_A,7439,1508.0,1508,0.06303264785240023,OK
8QBK_Q,113,85.0,85,0.1508589276418532,OK
8QBL_L,77,37.0,37,0.06844506844506844,OK
8QEQ_R,65,30.0,30,0.13948717948717948,OK
8PO8_C,1,11.0,11,0.0,OK
8QH3_C,60,25.0,25,0.014,OK
8PPL_Iw,14906,75.0,75,0.04527572789480746,OK
8Q7N_6,5911,106.0,106,0.005424807602072248,OK
8I7J_2,5197,1780.0,1780,0.07269967764462211,OK
8GLP_S2,7210,1587.0,1587,0.1027847621145105,OK
8P60_K70,28191,119.0,119,0.06687991787116038,OK
8QHU_5,64,135.0,135,0.15150462962962963,OK
8PZQ_D,1,12.0,12,0.0,OK
8PU0_X,18617,75.0,75,0.048070759699915845,OK
8PVK_C3,1,163.0,163,0.006134969325153374,OK
8QBK_W,53,82.0,82,0.1645190980211689,OK
8Q7N_4,7022,145.0,145,0.14015557017845393,OK
8QIE_5,64,135.0,135,0.15150462962962963,OK
8PTZ_X,18617,75.0,75,0.048070759699915845,OK
8QCQ_w,11763,77.0,77,0.01612363662860985,OK
8IFE_2m,5145,1742.0,1742,0.07978106774938941,OK
8QBT_6,12213,77.0,77,0.011866214519125352,OK
8OEQ_B,4204,1712.0,1712,0.07521222000409045,OK
8Q7Z_V,13962,76.0,76,0.02611882628789421,OK
8P8V_6,15663,76.0,76,0.008045275994045639,OK
8QO9_4,7309,144.0,144,0.13672070962740002,OK
8QOA_Z,11668,76.0,76,0.011157371488371254,OK
8QP8_4,7309,144.0,144,0.13672070962740002,OK
8QHU_4,8340,184.0,184,0.1543778021061412,OK
8QHU_S4,14027,76.0,76,0.007176010175863842,OK
8QP8_5,7273,117.0,117,0.07536245168583956,OK
8QIE_S4,14027,76.0,76,0.007176010175863842,OK
8QO5_A,238,145.0,145,0.018603303390321645,OK
8Q5I_A,2565,1558.0,1558,0.07380457276410253,OK
8QPA_5,7273,117.0,117,0.07536245168583956,OK
8PV3_C4,31534,119.0,119,0.053641980671256265,OK
8QPB_4,7309,144.0,144,0.13672070962740002,OK
8QPA_4,7309,144.0,144,0.13672070962740002,OK
8QPP_Y,6223,112.0,112,0.01928617341199697,OK
8R3K_V,159,51.0,51,0.16808484400049328,OK
8R3L_V,159,51.0,51,0.16808484400049328,OK
8QPK_5,7273,117.0,117,0.07536245168583956,OK
8R3V_X2,1,94.0,94,0.19148936170212766,OK
8QPE_4,7309,144.0,144,0.13672070962740002,OK
8OVE_BB,7556,1056.0,1056,0.23083564436049217,OK
8QWF_C,46,40.0,40,0.06086956521739131,OK
8QZS_5,7273,117.0,117,0.07536245168583956,OK
8R6W_P,3,20.0,20,0.03333333333333333,OK
8PV6_C4,31534,119.0,119,0.053641980671256265,OK
8RCT_71,2,18.0,18,0.0,OK
8R7N_A,2929,135.0,135,0.0808542923257843,OK
8R08_5,7273,117.0,117,0.07536245168583956,OK
8RCT_Y1,1,82.0,82,0.07317073170731707,OK
8R09_4,7309,144.0,144,0.13672070962740002,OK
8QXD_2,13201,182.0,182,0.11901029808764071,OK
8RFJ_H,130,61.0,61,0.18335435056746532,OK
8ETC_1,7101,2140.0,2140,0.28685718873345467,OK
8R08_4,7309,144.0,144,0.13672070962740002,OK
8RKT_1,185,261.0,261,0.21779020399710056,OK
8RN1_V,1,12.0,12,0.0,OK
8PJ6_A,5326,1690.0,1690,0.07665510491126483,OK
8JDL_w,7805,1554.0,1554,0.12594391774404587,OK
8R3V_Y2,12059,76.0,76,0.010282776349614395,OK
8Q87_B7,31967,119.0,119,0.0424857777440128,OK
8QZS_2,12648,188.0,188,0.1114594688252789,OK
8R6C_Y,14157,76.0,76,0.00795496369659049,OK
8RR3_T,2821,81.0,81,0.14558360794919933,OK
8R08_1,14953,163.0,163,0.07367050705708152,OK
8PJ2_A,5498,1725.0,1725,0.07945171103062511,OK
8R0A_2,11593,188.0,188,0.11017929014390562,OK
8RO1_2,4303,76.0,76,0.09627004415524053,OK
8RO0_6,5364,101.0,101,0.0707466719826345,OK
8RM5_5,7273,117.0,117,0.07536245168583956,OK
8RO1_6,5364,101.0,101,0.0707466719826345,OK
8RDV_D8,8380,115.0,115,0.026891148697727508,OK
8RXH_L5,77,135.0,135,0.1977873977873978,OK
8RO0_5,7430,121.0,121,0.10299989989210594,OK
8R8M_Z,18178,85.0,85,0.10638457605508922,OK
8RCS_W1,14085,76.0,76,0.011283934009678082,OK
8RXX_L3,52,216.0,216,0.11396011396011396,OK
8RM5_4,7309,144.0,144,0.13672070962740002,OK
8RO1_5,6121,112.0,112,0.09482577543351926,OK
8Q87_A2,5244,1657.0,1657,0.084153076401481,OK
8RXH_L7,5348,171.0,171,0.11104987599889776,OK
8Q7Z_A2,5787,1636.0,1636,0.08519231833597182,OK
8RWG_C,7809,121.0,121,0.07028444610954303,OK
8QHU_2,6953,1133.0,1133,0.23074624489813017,OK
8RQK_U,18536,72.0,72,0.01920062461036781,OK
8RUL_A,4133,394.0,394,0.24165531607060173,OK
8RXH_S4,14027,76.0,76,0.007176010175863842,OK
8RRI_Ax,21401,70.0,70,0.03982190418338262,OK
8S95_C,2021,157.0,157,0.4186802900752292,OK
8SA4_B,26,47.0,47,0.24959083469721768,OK
8RXX_S2,14027,76.0,76,0.007176010175863842,OK
8RUH_A,3958,391.0,391,0.24290019630674511,OK
8RXX_L4,9981,184.0,184,0.1372090667921224,OK
8SCZ_B,194,64.0,64,0.17855992268041238,OK
8SCF_A,251,30.0,30,0.05298804780876494,OK
8RXX_S4,14027,76.0,76,0.007176010175863842,OK
8QOA_A,5970,1510.0,1510,0.06905831586187006,OK
8SD0_B,54,32.0,32,0.02199074074074074,OK
8RXH_S3,15021,77.0,77,0.024679734086564525,OK
8SFI_B,32,48.0,48,0.22135416666666666,OK
8SFH_B,11,27.0,27,0.09427609427609428,OK
8S1U_a,12402,76.0,76,0.010991436016262233,OK
8SFL_B,32,48.0,48,0.22135416666666666,OK
8SFJ_B,32,48.0,48,0.22526041666666666,OK
8SFP_B,32,48.0,48,0.22526041666666666,OK
8SH0_B,9,20.0,20,0.022222222222222223,OK
8SH5_R,51,88.0,88,0.06060606060606061,OK
8SQJ_O,3,20.0,20,0.0,OK
8QSJ_A,5007,1418.0,1418,0.15856010330248513,OK
8T2O_R,8,90.0,90,0.16527777777777777,OK
8T2B_R,5,90.0,90,0.05333333333333334,OK
8T2P_A,38,135.0,135,0.22553606237816765,OK
8SA2_A,6148,210.0,210,0.22070204789788395,OK
8T3D_EC,33,202.0,202,0.23987398739873989,OK
8T3F_EC,119,202.0,202,0.10200515849904318,OK
8S1U_c,12402,76.0,76,0.010991436016262233,OK
8SA5_B,6148,210.0,210,0.22070204789788395,OK
8SA6_B,6148,210.0,210,0.22070204789788395,OK
8SA4_A,8350,189.0,189,0.16890979944872161,OK
8T6T_B,444,95.0,95,0.17667140825035563,OK
8T6Y_B,638,88.0,88,0.18922770019948704,OK
8TFD_B,2,20.0,20,0.0,OK
8RXX_S3,15021,77.0,77,0.024679734086564525,OK
8T7S_B,708,98.0,98,0.24117952265652023,OK
8TOZ_A,87,101.0,101,0.02219187435984978,OK
8TNS_A,8,24.0,24,0.16666666666666666,OK
8TUX_R,65,95.0,95,0.23643724696356275,OK
8U5J_A,25,36.0,36,0.05444444444444444,OK
8TVZ_C,2,363.0,363,0.14325068870523416,OK
8U3M_A,229,31.0,31,0.03901958022256656,OK
8RXH_L8,30433,124.0,124,0.11920183205200637,OK
8T2Y_tA,16186,76.0,76,0.011030487685914404,OK
8R8M_A,6447,1510.0,1510,0.06677134084645356,OK
8U5Z_A,64,36.0,36,0.1323784722222222,OK
8U60_B,358,36.0,36,0.2217566728739913,OK
8TPU_AC,5529,159.0,159,0.10840269317526456,OK
8UBC_I,114,140.0,140,0.1668546365914787,OK
8P8M_A,5602,3035.0,3035,0.21430466996077535,OK
8UBD_I,114,140.0,140,0.1668546365914787,OK
8T5O_A,12191,124.0,124,0.22071808658423323,OK
8FKQ_L3,16356,1565.0,1565,0.36519345520632385,OK
8UBE_I,114,140.0,140,0.1668546365914787,OK
8UPO_5,2,26.0,26,0.0,OK
8UIW_N,570,128.0,128,0.27532894736842106,OK
8UIW_R,570,128.0,128,0.27532894736842106,OK
8URQ_D,16,31.0,31,0.016129032258064516,OK
8URU_D,205,43.0,43,0.011457742484401588,OK
8T2S_B,4486,652.0,652,0.4074164613015544,OK
8T2Y_A3,18466,121.0,121,0.05370200135518214,OK
8UTG_A,4,21.0,21,0.07142857142857142,OK
8UPT_A,4538,71.0,71,0.14082024096983842,OK
8UTA_N,570,128.0,128,0.27532894736842106,OK
8SYK_C,22312,107.0,107,0.18140399701095425,OK
8UTA_R,570,128.0,128,0.27532894736842106,OK
8UYE_A,53,135.0,135,0.012019566736547868,OK
8UPY_C,5577,72.0,72,0.07581485466100851,OK
8UYP_A,253,143.0,143,0.02581608115204953,OK
8UZB_B,20,107.0,107,0.39953271028037385,OK
8R3V_A2,6894,1527.0,1527,0.06468301260988504,OK
8UYL_A,59,135.0,135,0.04984306340238544,OK
8UW3_B,2369,74.0,74,0.08146326993942021,OK
8V1H_A,662,75.0,75,0.2345619335347432,OK
8QOI_S2,8498,1648.0,1648,0.09235047024199869,OK
8VB6_F,47,34.0,34,0.08197747183979975,OK
8VBE_F,45,37.0,37,0.06306306306306306,OK
8VBF_F,93,38.0,38,0.10865874363327674,OK
8VBI_F,99,35.0,35,0.09292929292929293,OK
8UO6_B,8245,134.0,134,0.47395436401980395,OK
8VBG_F,72,35.0,35,0.0742063492063492,OK
8VES_H,21,26.0,26,0.029304029304029304,OK
8VBH_F,48,36.0,36,0.09606481481481481,OK
8UD6_1w,14140,76.0,76,0.011638316087247823,OK
8V1I_B,4843,57.0,57,0.30287519335195306,OK
8V1I_A,4499,57.0,57,0.26230780329351944,OK
8VPV_A,112,100.0,100,0.14848214285714287,OK
8RXX_L2,7466,1082.0,1082,0.20602145623313675,OK
8RCL_A1,6832,1532.0,1532,0.06713903164955577,OK
8VMB_R,1576,85.0,85,0.057285756942370855,OK
8VMA_C,2274,88.0,88,0.11422603342128408,OK
8UP5_T,16244,76.0,76,0.015439708912764551,OK
8VM9_R,2344,85.0,85,0.14783677976309978,OK
8W2Z_B,50,158.0,158,0.570632911392405,OK
8VXZ_C,797,36.0,36,0.178307542172034,OK
8W35_C,2,42.0,42,0.11904761904761904,OK
8VZ6_S,776,50.0,50,0.1072680412371134,OK
8UAU_R,20157,76.0,76,0.025273315003538015,OK
8VT5_A,2886,60.0,60,0.18946061446061446,OK
8WFB_B,20,66.0,66,0.2833333333333333,OK
8WCE_G,123,66.0,66,0.3700418822370042,OK
8WMM_O,339,127.0,127,0.3262258146935173,OK
8WKP_VTRF,4068,26.0,26,0.14618788291354662,OK
8VK7_B,8280,118.0,118,0.08504257758126586,OK
8WR4_N,373,127.0,127,0.2891009267273226,OK
8VFT_2,13422,76.0,76,0.09954199311421155,OK
8WT6_E,420,180.0,180,0.30293650793650795,OK
8WT7_F,386,180.0,180,0.2891911341393207,OK
8WT8_F,416,180.0,180,0.29083867521367524,OK
8VSA_ATRN,12992,76.0,76,0.011870665348716619,OK
8VFT_3,15618,75.0,75,0.02349681990865241,OK
8WT9_E,416,180.0,180,0.29083867521367524,OK
8WHX_B,8280,118.0,118,0.08504257758126586,OK
8WUS_B,767,115.0,115,0.20486366985998525,OK
8X0S_A,1,12.0,12,0.0,OK
8X5V_B,24,110.0,110,0.2799242424242424,OK
8VTX_1w,14140,76.0,76,0.011638316087247823,OK
8WUT_B,946,115.0,115,0.24880044121702363,OK
8WUV_B,602,137.0,137,0.3033319591628877,OK
8VTU_2w,14140,76.0,76,0.011638316087247823,OK
8WUU_B,955,111.0,111,0.24407339276449225,OK
8XAK_B,1,34.0,34,0.0,OK
8XCA_B,42,60.0,60,0.23809523809523808,OK
8XCC_B,32,60.0,60,0.284375,OK
8VU0_D,14908,76.0,76,0.04840742519028992,OK
8XPO_A,1,14.0,14,0.0,OK
8XPP_B,70,35.0,35,0.014285714285714285,OK
8X9M_A,198,808.0,808,0.42415491549154916,OK
8X9N_A,199,808.0,808,0.42076720234837556,OK
8XTQ_A,60,808.0,808,0.29855610561056106,OK
8XYC_C,7,147.0,147,0.23517978620019436,OK
8XTR_A,782,145.0,145,0.23316870976276569,OK
8WID_b,14841,76.0,76,0.025560414073388445,OK
8XZE_A,81,53.0,53,0.14139296529233636,OK
8RWG_B,7002,1527.0,1527,0.0647266652413091,OK
8Y05_B,11,40.0,40,0.15,OK
8Y06_B,11,40.0,40,0.15,OK
8Y03_G,11,40.0,40,0.15,OK
8Y07_B,11,40.0,40,0.15,OK
8Y08_B,11,40.0,40,0.15,OK
8Y0A_B,11,40.0,40,0.15,OK
8Y0C_B,52,58.0,58,0.3348806366047745,OK
8Y0B_B,52,58.0,58,0.3348806366047745,OK
8WIC_C,14841,76.0,76,0.025560414073388445,OK
8Y2I_C,8,135.0,135,0.3212962962962963,OK
8XI2_B,4422,111.0,111,0.07428255935718622,OK
8Y9L_B,4,62.0,62,0.16129032258064516,OK
8Y9M_B,4,62.0,62,0.16129032258064516,OK
8Y6O_J,1598,131.0,131,0.10307731993235819,OK
8YDB_C,561,60.0,60,0.3735294117647059,OK
8Y9N_B,2,62.0,62,0.25806451612903225,OK
8YDC_A,118,58.0,58,0.2374342489772063,OK
8XI2_F,7968,101.0,101,0.030704501173008866,OK
8YE6_C,650,92.0,92,0.26525083612040135,OK
8Y6O_K,3961,125.0,125,0.1074253976268619,OK
8WND_R,14616,77.0,77,0.015841028156299092,OK
8WND_T,14616,77.0,77,0.015841028156299092,OK
8YIG_C,1780,104.0,104,0.13068820224719102,OK
8S8I_2,5648,1777.0,1777,0.07371895530073444,OK
8YNY_W,608,97.0,97,0.30656538252848614,OK
8T4S_2,4666,1671.0,1671,0.08232042895073752,OK
8T3E_B5,4842,1738.0,1738,0.07226754391593693,OK
8Z85_D,1,18.0,18,0.0,OK
8Y39_B,7562,115.0,115,0.041671745454963605,OK
8Z8J_D,1,18.0,18,0.0,OK
8Z8X_E,1,17.0,17,0.0,OK
8Z90_D,1,18.0,18,0.0,OK
8XSY_CC,14906,75.0,75,0.04527572789480746,OK
8YIH_C,4539,96.0,96,0.13062256737901154,OK
8S8H_2,5803,1786.0,1786,0.07293703936200123,OK
8Z1F_T,4002,86.0,86,0.24498506560673153,OK
8ZDR_A,45,159.0,159,0.5443745632424878,OK
9AR6_B,50,147.0,147,0.30054421768707484,OK
8Z1G_T,4687,86.0,86,0.1625971886613642,OK
8Y0X_E,16028,85.0,85,0.1046572909173652,OK
8XU8_s,17706,75.0,75,0.017487104183139427,OK
8SYK_B,22312,107.0,107,0.18140399701095425,OK
9AUR_R,5,22.0,22,0.0,OK
9AUS_R,5,22.0,22,0.0,OK
8ZOL_A,3499,61.0,61,0.23032810311142762,OK
9ASM_E,4883,137.0,137,0.17792849017371457,OK
8YLR_u,17706,75.0,75,0.017487104183139427,OK
8YUR_V,16905,76.0,76,0.03217126667600679,OK
8Z1P_B,16264,76.0,76,0.012985573562533978,OK
9ASO_E,6976,127.0,127,0.17756153832261792,OK
9ASP_E,6976,119.0,119,0.16574835209313082,OK
8YUR_X,13373,77.0,77,0.010131870671764487,OK
8QHU_S1,10524,1798.0,1798,0.12029963610904298,OK
9AXT_B3,8209,246.0,246,0.1438709447394145,OK
9AX8_y,14766,77.0,77,0.022054878617251635,OK
8SYL_a,6954,1517.0,1517,0.06325426206947282,OK
8RXX_S1,8591,1793.0,1793,0.132404805272616,OK
9B2K_B,503,70.0,70,0.29508662311843226,OK
9B83_C,23,39.0,39,0.030100334448160536,OK
9B89_C,221,35.0,35,0.07537168713639301,OK
9BH8_Y,5,31.0,31,0.012903225806451613,OK
9BCI_A,53,50.0,50,0.13169811320754718,OK
9BLM_A,172,68.0,68,0.16817715458276333,OK
9C8K_2,29,27.0,27,0.07151979565772669,OK
9B0Q_AP,7110,71.0,71,0.06210653513202987,OK
9BZ1_B,1591,89.0,89,0.2375652370426345,OK
9CES_W,2,155.0,155,0.0064516129032258064,OK
8UPR_D,6930,1524.0,1524,0.06459741774702404,OK
9CET_W,20,154.0,154,0.46915584415584416,OK
8ZYD_C,14751,77.0,77,0.01913495629175922,OK
9B1Y_4,6094,81.0,81,0.06557553067781707,OK
8T8C_1a,7207,1488.0,1488,0.05361545525482245,OK
9BZC_A,1591,89.0,89,0.2375652370426345,OK
8RXH_S1,9275,1798.0,1798,0.14265542126771585,OK
8UU9_a,6490,1515.0,1515,0.06756217994680824,OK
9CEV_W,48,96.0,96,0.10481770833333333,OK
9BDP_TIRN,14736,76.0,76,0.09152308703354477,OK
9BDN_TIRN,14736,76.0,76,0.09152308703354477,OK
9CAI_A8,5390,153.0,153,0.08759261280269684,OK
9BS0_B,6107,119.0,119,0.03930329295628519,OK
9AXT_AA,3544,1705.0,1705,0.08460509853504829,OK
9CEX_W,48,96.0,96,0.10481770833333333,OK
9CF0_W,44,61.0,61,0.2641579731743666,OK
9CEU_W,48,96.0,96,0.10481770833333333,OK
9CF2_W,44,61.0,61,0.2641579731743666,OK
9C3H_S4,16414,76.0,76,0.019855482803511765,OK
9CF1_W,44,61.0,61,0.2641579731743666,OK
9CJH_B,9,42.0,42,0.11904761904761904,OK
9B0S_Et,15618,75.0,75,0.02349681990865241,OK
9DE5_D,3351,57.0,57,0.035344254399053435,OK
8UU8_a,6431,1516.0,1516,0.06846772866749899,OK
9BH5_DA,13450,76.0,76,0.018805517511250244,OK
9C3I_A,17123,86.0,86,0.12593560409024174,OK
9DE6_A,3351,57.0,57,0.035344254399053435,OK
9DCF_C,2140,90.0,90,0.0821754932502596,OK
9DE6_B,3351,57.0,57,0.035344254399053435,OK
9DN4_F,5,20.0,20,0.0,OK
8UU5_a,6938,1523.0,1523,0.06575877857856292,OK
8WI7_a,6488,1515.0,1515,0.06310843476456153,OK
9DE8_A,3269,57.0,57,0.03032742455711012,OK
9DXL_A,7,48.0,48,0.11011904761904762,OK
9DTR_I,87,48.0,48,0.14846743295019157,OK
9CEY_W,48,96.0,96,0.10481770833333333,OK
9DE7_A,3311,58.0,58,0.03309761609681417,OK
9D0J_1y,14140,76.0,76,0.011638316087247823,OK
8QIE_1,12260,1573.0,1573,0.1819079926450533,OK
8ZDC_2,4769,1659.0,1659,0.08195143666316934,OK
9DE5_C,3351,57.0,57,0.035344254399053435,OK
9E2Z_F,185,40.0,40,0.1345945945945946,OK
9EOW_A,12,29.0,29,0.0,OK
9FCV_B,383,81.0,81,0.3565419205105889,OK
9F1B_B8,4439,158.0,158,0.04438934530242585,OK
9DPL_C,18456,76.0,76,0.030192007163552574,OK
9FI8_hB,1320,56.0,56,0.11209415584415584,OK
9DTR_2,8660,132.0,132,0.18402442438239205,OK
9FI8_hG,88,68.0,68,0.19552139037433156,OK
9FIA_bK,131,83.0,83,0.14494619700174743,OK
9FI8_hL,45,33.0,33,0.009427609427609427,OK
9CG5_Z,14753,75.0,75,0.0203637678212341,OK
9ERE_T,10567,76.0,76,0.1569869952633073,OK
9ESH_6,5505,99.0,99,0.12863053789484308,OK
9FIA_bY,1,15.0,15,0.0,OK
8WIF_a,6503,1517.0,1517,0.06429921142830382,OK
9FIA_bN,2251,122.0,122,0.35734937477696616,OK
9EY1_T,3635,127.0,127,0.0702054609061075,OK
9DFD_1w,13950,76.0,76,0.012435389549141671,OK
9FIB_Y,1,15.0,15,0.0,OK
8XXM_S2,4864,1723.0,1723,0.09162701988575618,OK
9D7R_1x,14140,76.0,76,0.011638316087247823,OK
9FN3_B,34,58.0,58,0.12931034482758622,OK
9ERF_T,5804,65.0,65,0.100312781636007,OK
9DTR_6,10418,112.0,112,0.28976633848010314,OK
9G6K_l4,200,94.0,94,0.21856382978723404,OK
9G6K_l8,146,33.0,33,0.034039020340390205,OK
9G6K_lC,27,27.0,27,0.03292181069958848,OK
9G6K_lA,226,65.0,65,0.1439074200136147,OK
9G6K_lN,221,62.0,62,0.207706904101591,OK
9G6K_lE,53,29.0,29,0.05920624593363696,OK
9G6K_lX,1,58.0,58,0.0,OK
9EY0_T,4413,71.0,71,0.019724054729464483,OK
9G6K_lT,1,14.0,14,0.0,OK
9G6K_lK,172,38.0,38,0.1990514075887393,OK
9FIA_bO,2787,115.0,115,0.1894697430617307,OK
9FMD_5,7026,116.0,116,0.0841517221747794,OK
9G8M_X,349,249.0,249,0.29553169698852716,OK
9ENE_C,14072,76.0,76,0.024580353669848298,OK
9G6K_l7,323,69.0,69,0.22614079956925562,OK
9ENB_C,18617,75.0,75,0.048070759699915845,OK
9G8O_X,377,250.0,250,0.2933474801061008,OK
8Y39_a,7011,1479.0,1479,0.07357288155992481,OK
8ZDB_2,4613,1665.0,1665,0.08121036709807575,OK
9FHL_4,14429,77.0,77,0.0169670927866229,OK
9DPA_C,18456,76.0,76,0.030192007163552574,OK
9GFT_AU,12059,76.0,76,0.010282776349614395,OK
8RXX_L1,10943,1615.0,1615,0.2243431414515238,OK
9ENF_D,11032,94.0,94,0.20514499405983366,OK
9GFT_A3,13466,77.0,77,0.010651163777556174,OK
9GMW_T,17026,86.0,86,0.12437817401020054,OK
8RXH_L1,12376,1633.0,1633,0.26468406148082674,OK
9IMB_C,179,24.0,24,0.007216014897579144,OK
9J3T_B,551,580.0,580,0.2417485449652669,OK
9GMO_C,4704,157.0,157,0.04984238918497335,OK
9J6Y_E,63,550.0,550,0.16386724386724386,OK
9IS7_A,1,155.0,155,0.012903225806451613,OK
9KPO_B,94,255.0,255,0.41639549436796,OK
9G06_a,14710,73.0,73,0.025886779099112522,OK
9L5R_6,6660,101.0,101,0.06128504742366128,OK
9FRA_2,3108,1464.0,1464,0.049065605418064435,OK
9DFC_2a,7151,1491.0,1491,0.05433524092393826,OK
9LMF_F,244,700.0,700,0.3726229508196721,OK
8ZTV_A,7119,1496.0,1496,0.06370126489855797,OK
9LCR_B,524,578.0,578,0.04743257877915423,OK
9J8P_B,5911,106.0,106,0.005424807602072248,OK
9DUL_A,7451,1509.0,1509,0.0633206976545416,OK
9G8O_S2,5127,1739.0,1739,0.07791469868334527,OK
9GMO_B,30707,119.0,119,0.05492520387188972,OK
9L5S_6,6660,101.0,101,0.06128504742366128,OK
9L0R_K,244,700.0,700,0.3726229508196721,OK
9GHF_Z,14643,77.0,77,0.022061869019459678,OK
9FNZ_BA,2402,1495.0,1495,0.04366957301468397,OK
9E71_2,16278,129.0,129,0.13532079727143975,OK
9CAI_A7,29938,119.0,119,0.046627175153580704,OK
9L5R_2,10218,193.0,193,0.11267883456705986,OK
9N2B_5,7531,120.0,120,0.05649980082326384,OK
9B1W_A,6564,1510.0,1510,0.05744922131957981,OK
9L5T_6,6660,101.0,101,0.06128504742366128,OK
9HC4_iN,5495,1503.0,1503,0.06187794262854334,OK
9N2C_Pt,14619,77.0,77,0.021897317403165955,OK
9GHF_A,7181,1503.0,1503,0.06384557163350503,OK
9H3M_A,8507,1941.0,1941,0.17188971933105732,OK
9L5S_5,4426,116.0,116,0.11617479782476588,OK
9HA1_A,8967,1832.0,1832,0.18878585867735312,OK
9MOR_2,6906,1522.0,1522,0.06434358056925875,OK
9N2C_16,6975,1531.0,1531,0.06796410620181717,OK
9GUX_A,7179,1504.0,1504,0.065802147516545,OK
9FRL_2,2854,1410.0,1410,0.04855099474670364,OK
9HA7_A,7961,1988.0,1988,0.2549330021076086,OK
9FS8_2,3089,1460.0,1460,0.048200862982656086,OK
8XU8_A,5317,3189.0,3189,0.21094216513142053,OK
9N2B_23,6635,2745.0,2745,0.1472777112047252,OK
9GUW_A,7003,1518.0,1518,0.06707496147425619,OK
9GUT_A,6829,1528.0,1528,0.06861693930795598,OK
9HA5_A,6998,2061.0,2061,0.18540772514334516,OK
